visit_id,doctor_id,rep_id,visit_date,prescriptions_before,prescriptions_after
3078,D0390,R005,2025-10-31,29,27.0
3079,D0390,R006,2025-12-06,29,29.8
3080,D0390,R003,2026-04-12,29,34.5
3081,D0390,R007,2025-08-29,29,34.2
3082,D0390,R007,2026-06-02,29,37.9
3083,D0390,R024,2025-09-25,29,29.9
3084,D0390,R003,2026-02-14,29,31.9
3085,D0390,R006,2026-05-16,29,29.2
3086,D0391,R015,2025-12-01,28,33.5
3087,D0391,R015,2026-06-05,28,28.9
3088,D0391,R010,2025-10-13,28,30.3
3089,D0391,R010,2025-12-26,28,25.6
3090,D0391,R011,2025-12-29,28,33.7
3091,D0391,R015,2025-08-04,28,33.1
3092,D0391,R010,2026-02-20,28,31.8
3093,D0391,R016,2026-02-13,28,27.7
3094,D0391,R010,2026-07-01,28,24.9
3095,D0391,R015,2025-12-08,28,34.1
3096,D0391,R016,2026-04-09,28,28.6
3097,D0391,R016,2025-09-26,28,29.5
3098,D0391,R016,2025-08-26,28,28.4
3099,D0392,R009,2026-03-17,17,20.8
3100,D0392,R008,2026-07-13,17,19.4
3101,D0392,R014,2026-01-30,17,15.9
3102,D0392,R008,2025-08-28,17,15.6
3103,D0392,R014,2025-07-29,17,23.9
3104,D0392,R009,2026-03-28,17,15.6
3105,D0392,R009,2026-04-02,17,17.2
3106,D0393,R019,2025-12-27,64,66.3
3107,D0393,R019,2026-06-26,64,65.2
3108,D0393,R022,2026-02-21,64,63.9
3109,D0393,R020,2026-06-27,64,64.1
3110,D0393,R022,2026-01-09,64,62.7
3111,D0393,R023,2026-07-12,64,70.0
3112,D0393,R023,2025-09-24,64,69.1
3113,D0393,R002,2026-05-21,64,59.8
3114,D0394,R017,2025-12-12,11,10.4
3115,D0394,R005,2026-01-25,11,15.7
3116,D0394,R024,2025-09-21,11,13.1
3117,D0394,R024,2026-02-18,11,7.4
3118,D0394,R003,2025-12-26,11,15.6
3119,D0394,R007,2025-08-11,11,12.0
3120,D0394,R005,2025-12-03,11,15.0
3121,D0394,R007,2025-09-28,11,15.1
3122,D0394,R003,2026-07-14,11,11.2
3123,D0394,R007,2026-06-27,11,17.4
3124,D0394,R007,2026-05-31,11,12.1
3125,D0395,R024,2026-05-10,61,61.0
3126,D0395,R017,2025-09-09,61,65.5
3127,D0395,R017,2025-10-14,61,61.7
3128,D0395,R003,2026-04-27,61,68.5
3129,D0395,R017,2025-11-10,61,66.4
3130,D0395,R006,2025-09-02,61,57.8
3131,D0396,R004,2025-11-22,40,46.7
3132,D0396,R013,2026-05-24,40,39.9
3133,D0397,R010,2026-03-15,49,45.8
3134,D0397,R015,2025-09-27,49,55.9
3135,D0397,R016,2026-04-17,49,47.8
3136,D0397,R015,2025-07-16,49,52.7
3137,D0397,R011,2025-08-18,49,55.2
3138,D0397,R010,2025-12-03,49,42.6
3139,D0397,R015,2025-11-10,49,52.8
3140,D0397,R011,2025-08-07,49,52.5
3141,D0398,R014,2026-05-05,24,27.6
3142,D0398,R014,2025-08-11,24,28.2
3143,D0398,R008,2026-01-23,24,20.7
3144,D0398,R021,2025-08-23,24,31.6
3145,D0399,R005,2025-08-30,69,71.2
3146,D0399,R017,2025-10-02,69,69.8
3147,D0399,R006,2025-08-19,69,70.2
3148,D0399,R005,2025-08-16,69,73.1
3149,D0399,R017,2026-02-26,69,66.7
3150,D0399,R017,2025-12-20,69,65.4
3151,D0399,R017,2025-08-22,69,77.2
3152,D0399,R005,2026-02-06,69,77.7
3153,D0399,R017,2025-08-31,69,67.8
3154,D0399,R003,2026-02-23,69,70.6
3155,D0399,R024,2026-05-05,69,71.4
3156,D0400,R010,2026-05-07,12,16.2
3157,D0400,R011,2025-07-18,12,17.7
3158,D0401,R024,2026-03-09,20,22.5
3159,D0401,R005,2025-11-23,20,23.1
3160,D0401,R003,2026-01-06,20,23.9
3161,D0401,R006,2025-09-05,20,18.8
3162,D0402,R015,2026-03-14,18,24.1
3163,D0402,R015,2026-05-14,18,19.6
3164,D0402,R011,2026-02-13,18,22.1
3165,D0402,R011,2026-03-28,18,18.0
3166,D0402,R011,2026-03-13,18,24.2
3167,D0402,R011,2026-03-15,18,19.7
3168,D0402,R010,2026-01-02,18,16.2
3169,D0402,R015,2025-07-29,18,25.4
3170,D0403,R006,2026-04-09,80,81.8
3171,D0403,R006,2026-03-10,80,84.1
3172,D0403,R005,2025-11-15,80,87.0
3173,D0403,R017,2026-07-03,80,77.2
3174,D0403,R024,2026-05-05,80,88.2
3175,D0403,R024,2026-01-28,80,80.3
3176,D0403,R024,2026-06-11,80,80.4
3177,D0403,R006,2025-10-12,80,85.6
3178,D0403,R007,2025-11-15,80,81.7
3179,D0403,R003,2026-06-01,80,82.8
3180,D0403,R017,2025-10-20,80,81.1
3181,D0403,R006,2025-12-30,80,81.4
3182,D0403,R017,2025-12-09,80,80.5
3183,D0404,R017,2025-09-14,91,93.1
3184,D0404,R003,2025-08-12,91,98.3
3185,D0404,R006,2025-12-19,91,91.1
3186,D0404,R006,2025-09-28,91,93.3
3187,D0405,R009,2026-04-19,19,23.0
3188,D0405,R021,2026-03-13,19,18.8
3189,D0405,R009,2026-06-27,19,25.4
3190,D0405,R014,2025-07-31,19,18.6
3191,D0405,R014,2025-11-30,19,20.8
3192,D0405,R014,2026-05-05,19,20.3
3193,D0405,R014,2025-09-23,19,20.5
3194,D0405,R009,2025-08-25,19,20.1
3195,D0405,R009,2025-10-10,19,18.5
3196,D0405,R008,2026-02-15,19,20.8
3197,D0405,R021,2026-05-12,19,20.9
3198,D0406,R011,2026-02-13,96,105.2
3199,D0406,R015,2025-11-13,96,99.3
3200,D0406,R011,2026-06-21,96,99.9
3201,D0406,R016,2026-01-13,96,93.8
3202,D0406,R011,2026-02-25,96,100.9
3203,D0406,R010,2025-11-02,96,98.8
3204,D0406,R016,2026-06-10,96,94.0
3205,D0406,R016,2026-01-30,96,97.5
3206,D0407,R017,2025-11-01,70,69.6
3207,D0407,R024,2025-12-29,70,77.3
3208,D0408,R008,2026-04-25,36,38.8
3209,D0408,R009,2025-10-27,36,39.3
3210,D0408,R009,2025-12-02,36,34.2
3211,D0408,R009,2026-03-04,36,34.1
3212,D0408,R008,2025-09-07,36,37.1
3213,D0408,R021,2026-03-01,36,39.0
3214,D0408,R014,2025-09-26,36,41.4
3215,D0408,R008,2026-04-02,36,35.4
3216,D0408,R014,2025-12-12,36,36.8
3217,D0408,R008,2025-08-08,36,37.5
3218,D0408,R021,2025-11-21,36,39.0
3219,D0409,R016,2026-04-27,91,94.8
3220,D0409,R016,2026-01-28,91,90.5
3221,D0409,R015,2026-06-11,91,89.7
3222,D0410,R020,2026-05-20,67,66.6
3223,D0410,R002,2026-05-12,67,70.0
3224,D0410,R018,2026-02-07,67,72.5
3225,D0410,R002,2025-12-31,67,66.0
3226,D0410,R019,2026-01-20,67,68.0
3227,D0410,R019,2026-07-01,67,68.9
3228,D0410,R001,2025-08-30,67,66.6
3229,D0410,R019,2026-03-20,67,62.3
3230,D0410,R023,2025-08-30,67,76.9
3231,D0410,R001,2025-09-22,67,72.4
3232,D0410,R020,2026-02-02,67,69.7
3233,D0410,R001,2025-07-26,67,69.2
3234,D0410,R022,2026-05-01,67,67.2
3235,D0410,R020,2025-10-28,67,67.9
3236,D0411,R025,2026-06-29,90,90.9
3237,D0411,R025,2025-07-16,90,91.2
3238,D0411,R013,2025-08-20,90,96.3
3239,D0411,R025,2026-02-20,90,93.6
3240,D0411,R012,2026-04-24,90,91.5
3241,D0411,R004,2026-03-28,90,94.4
3242,D0411,R012,2025-09-04,90,97.4
3243,D0411,R004,2025-07-31,90,95.7
3244,D0411,R004,2025-09-28,90,98.1
3245,D0411,R025,2026-05-30,90,89.2
3246,D0411,R013,2026-02-15,90,90.2
3247,D0412,R021,2025-11-23,55,60.4
3248,D0412,R009,2025-12-06,55,58.8
3249,D0412,R021,2025-09-16,55,61.8
3250,D0412,R021,2026-03-21,55,63.0
3251,D0412,R014,2026-01-05,55,55.7
3252,D0412,R008,2025-12-16,55,60.2
3253,D0412,R021,2025-07-16,55,55.5
3254,D0413,R004,2025-08-18,29,29.8
3255,D0413,R025,2025-11-12,29,32.3
3256,D0413,R004,2026-01-22,29,31.8
3257,D0413,R013,2025-09-24,29,29.2
3258,D0413,R013,2026-06-11,29,32.4
3259,D0414,R017,2025-08-06,62,69.8
3260,D0414,R017,2026-07-14,62,60.8
3261,D0414,R007,2026-03-19,62,66.4
3262,D0414,R017,2026-04-30,62,67.2
3263,D0415,R010,2026-07-12,67,67.0
3264,D0415,R015,2025-08-11,67,67.1
3265,D0415,R015,2026-03-11,67,69.9
3266,D0415,R011,2025-09-05,67,69.3
3267,D0415,R011,2026-01-26,67,69.2
3268,D0415,R010,2025-09-24,67,69.2
3269,D0415,R010,2026-07-03,67,68.2
3270,D0415,R016,2025-07-27,67,71.2
3271,D0415,R010,2025-09-06,67,68.7
3272,D0415,R015,2026-05-04,67,74.7
3273,D0415,R015,2026-03-28,67,66.9
3274,D0416,R004,2025-11-09,66,63.5
3275,D0416,R013,2025-08-05,66,66.4
3276,D0416,R025,2025-11-13,66,66.2
3277,D0416,R025,2025-11-22,66,73.5
3278,D0416,R025,2026-04-03,66,70.5
3279,D0416,R025,2025-12-22,66,73.3
3280,D0416,R012,2025-10-29,66,71.1
3281,D0416,R025,2026-01-16,66,72.4
3282,D0416,R012,2025-10-15,66,69.5
3283,D0417,R014,2025-09-26,26,30.9
3284,D0417,R008,2025-11-15,26,31.1
3285,D0417,R009,2026-02-20,26,26.6
3286,D0417,R008,2025-12-08,26,31.7
3287,D0417,R021,2026-03-18,26,24.5
3288,D0417,R021,2026-07-06,26,32.1
3289,D0417,R014,2026-06-18,26,25.3
3290,D0417,R014,2025-11-29,26,24.1
3291,D0417,R014,2025-07-17,26,25.0
3292,D0417,R021,2026-06-16,26,28.4
3293,D0417,R009,2026-04-22,26,25.8
3294,D0417,R014,2026-03-15,26,30.8
3295,D0417,R008,2026-01-29,26,27.8
3296,D0417,R009,2025-12-21,26,26.0
3297,D0418,R019,2026-06-01,62,59.1
3298,D0418,R001,2025-09-21,62,68.9
3299,D0418,R022,2025-11-01,62,67.9
3300,D0418,R022,2026-07-08,62,61.7
3301,D0419,R021,2025-12-15,62,67.3
3302,D0419,R009,2025-07-20,62,61.7
3303,D0419,R014,2025-08-27,62,66.0
3304,D0420,R003,2025-09-23,90,96.2
3305,D0420,R003,2025-09-03,90,91.3
3306,D0420,R017,2026-06-26,90,90.3
3307,D0420,R003,2025-08-19,90,94.1
3308,D0420,R007,2025-12-25,90,91.8
3309,D0420,R003,2026-03-25,90,89.3
3310,D0420,R003,2026-01-10,90,89.6
3311,D0420,R006,2026-04-21,90,96.0
3312,D0420,R005,2025-12-24,90,97.3
3313,D0421,R021,2025-08-31,53,58.7
3314,D0421,R008,2025-09-28,53,55.1
3315,D0421,R021,2026-04-11,53,58.7
3316,D0421,R008,2026-05-01,53,51.6
3317,D0422,R011,2026-06-11,56,62.7
3318,D0422,R010,2025-11-24,56,57.9
3319,D0422,R011,2026-02-03,56,59.8
3320,D0422,R011,2025-08-21,56,60.5
3321,D0422,R011,2026-05-16,56,60.6
3322,D0422,R011,2026-05-07,56,58.3
3323,D0422,R015,2026-01-31,56,62.8
3324,D0423,R023,2026-05-07,46,50.9
3325,D0423,R019,2026-07-04,46,41.6
3326,D0423,R022,2026-01-26,46,45.7
3327,D0423,R019,2025-09-20,46,46.6
3328,D0423,R020,2025-11-26,46,48.1
3329,D0423,R019,2025-12-24,46,40.6
3330,D0423,R018,2025-09-17,46,56.1
3331,D0424,R009,2025-07-23,74,72.9
3332,D0424,R014,2026-06-17,74,77.8
3333,D0424,R009,2026-06-26,74,70.0
3334,D0424,R009,2025-10-05,74,75.3
3335,D0425,R025,2026-02-18,19,18.9
3336,D0425,R004,2026-01-30,19,21.2
3337,D0425,R012,2026-05-03,19,17.7
3338,D0425,R004,2026-02-04,19,22.1
3339,D0425,R025,2026-05-13,19,26.0
3340,D0425,R012,2026-02-17,19,26.0
3341,D0425,R012,2026-04-15,19,19.0
3342,D0425,R013,2026-02-16,19,22.9
3343,D0426,R022,2026-05-23,58,59.5
3344,D0426,R001,2025-10-26,58,64.3
3345,D0426,R001,2025-09-05,58,60.9
3346,D0426,R020,2026-02-26,58,58.9
3347,D0426,R001,2025-08-25,58,58.9
3348,D0426,R019,2026-02-08,58,57.0
3349,D0427,R001,2025-07-23,64,62.2
3350,D0427,R002,2026-01-09,64,67.6
3351,D0427,R019,2026-04-19,64,65.8
3352,D0427,R022,2025-10-12,64,70.8
3353,D0427,R001,2026-04-19,64,66.0
3354,D0427,R019,2025-12-25,64,64.2
3355,D0427,R001,2026-05-31,64,68.0
3356,D0427,R022,2026-03-02,64,62.7
3357,D0427,R001,2025-10-27,64,63.7
3358,D0427,R020,2025-10-18,64,68.8
3359,D0427,R001,2026-03-18,64,64.6
3360,D0427,R022,2025-07-25,64,61.9
3361,D0428,R016,2025-12-09,12,11.3
3362,D0428,R016,2025-09-23,12,6.5
3363,D0428,R016,2026-04-09,12,9.3
3364,D0428,R011,2026-06-01,12,13.8
3365,D0428,R015,2026-01-14,12,13.5
3366,D0428,R011,2026-01-08,12,14.6
3367,D0428,R011,2025-10-07,12,14.9
3368,D0428,R011,2026-05-05,12,15.4
3369,D0429,R020,2026-01-04,57,56.4
3370,D0429,R002,2026-02-01,57,51.6
3371,D0429,R001,2026-07-12,57,63.7
3372,D0429,R001,2025-12-01,57,65.9
3373,D0429,R002,2026-03-06,57,61.3
3374,D0429,R019,2026-02-21,57,55.7
3375,D0429,R019,2026-04-04,57,52.2
3376,D0430,R025,2026-05-04,64,71.1
3377,D0430,R025,2026-02-19,64,71.2
3378,D0430,R025,2026-04-20,64,66.9
3379,D0430,R013,2026-02-01,64,66.4
3380,D0430,R012,2025-11-24,64,73.5
3381,D0430,R004,2025-12-06,64,63.3
3382,D0430,R004,2026-02-09,64,65.0
3383,D0430,R025,2026-03-10,64,72.6
3384,D0430,R013,2025-11-17,64,64.9
3385,D0430,R004,2026-01-24,64,62.8
3386,D0430,R012,2025-09-19,64,66.8
3387,D0430,R013,2025-08-11,64,62.7
3388,D0430,R025,2026-01-11,64,65.1
3389,D0430,R013,2025-09-26,64,69.5
3390,D0431,R023,2026-06-26,9,15.0
3391,D0431,R002,2025-11-13,9,9.1
3392,D0431,R001,2025-09-28,9,17.5
3393,D0431,R023,2026-07-06,9,15.6
3394,D0431,R018,2025-11-17,9,10.0
3395,D0431,R023,2025-12-27,9,14.4
3396,D0431,R023,2025-11-29,9,11.4
3397,D0431,R022,2026-01-08,9,10.1
3398,D0431,R023,2026-01-21,9,12.0
3399,D0431,R022,2025-10-25,9,9.7
3400,D0431,R023,2026-07-10,9,13.0
3401,D0432,R021,2026-06-03,72,73.9
3402,D0432,R021,2026-04-27,72,79.4
3403,D0432,R014,2026-01-25,72,74.2
3404,D0432,R021,2025-07-18,72,73.2
3405,D0432,R021,2025-10-15,72,77.4
3406,D0432,R021,2025-12-13,72,79.5
3407,D0432,R008,2026-02-07,72,74.7
3408,D0432,R014,2025-11-09,72,79.9
3409,D0432,R009,2026-02-23,72,73.4
3410,D0432,R021,2026-01-24,72,75.6
3411,D0433,R004,2026-01-31,10,14.1
3412,D0433,R004,2026-03-27,10,14.5
3413,D0433,R025,2025-09-12,10,13.4
3414,D0433,R013,2026-02-06,10,15.6
3415,D0433,R004,2026-02-09,10,9.1
3416,D0433,R025,2025-07-22,10,13.6
3417,D0433,R012,2025-08-08,10,11.1
3418,D0433,R012,2026-04-08,10,13.8
3419,D0433,R013,2026-05-25,10,16.6
3420,D0433,R013,2026-01-12,10,11.5
3421,D0434,R022,2026-01-23,98,95.7
3422,D0434,R020,2025-12-20,98,99.6
3423,D0434,R001,2026-05-29,98,101.5
3424,D0434,R019,2026-03-27,98,97.0
3425,D0434,R002,2026-03-11,98,99.7
3426,D0434,R002,2026-04-29,98,99.6
3427,D0434,R023,2025-07-16,98,105.7
3428,D0434,R019,2026-06-30,98,95.9
3429,D0434,R023,2026-04-05,98,104.0
3430,D0434,R019,2026-05-03,98,102.9
3431,D0434,R019,2025-10-01,98,104.3
3432,D0434,R002,2025-09-16,98,97.7
3433,D0434,R019,2025-10-23,98,92.0
3434,D0435,R006,2025-08-04,51,50.3
3435,D0435,R007,2026-06-29,51,53.4
3436,D0435,R024,2026-05-15,51,56.6
3437,D0435,R006,2026-02-16,51,53.7
3438,D0435,R003,2025-08-12,51,55.0
3439,D0435,R007,2025-11-17,51,54.2
3440,D0435,R017,2025-08-21,51,44.5
3441,D0436,R013,2026-05-21,59,65.7
3442,D0436,R013,2026-02-18,59,56.3
3443,D0436,R012,2025-09-06,59,64.5
3444,D0436,R004,2025-09-05,59,58.6
3445,D0436,R025,2026-04-15,59,59.6
3446,D0437,R004,2025-12-06,44,51.3
3447,D0437,R025,2025-08-03,44,52.5
3448,D0437,R012,2025-08-20,44,39.6
3449,D0437,R012,2025-08-05,44,42.5
3450,D0437,R012,2026-01-02,44,46.5
3451,D0438,R005,2025-09-17,56,60.6
3452,D0438,R007,2026-06-09,56,61.8
3453,D0438,R024,2026-05-12,56,56.2
3454,D0439,R011,2025-11-25,20,25.1
3455,D0439,R011,2026-01-24,20,23.2
3456,D0439,R011,2025-08-01,20,27.7
3457,D0439,R015,2026-02-07,20,24.1
3458,D0439,R015,2025-10-20,20,25.6
3459,D0439,R011,2026-06-16,20,20.8
3460,D0439,R010,2026-06-03,20,17.2
3461,D0439,R016,2026-06-09,20,19.6
3462,D0439,R015,2026-05-10,20,23.4
3463,D0440,R025,2026-03-15,17,25.9
3464,D0440,R004,2026-06-05,17,16.7
3465,D0441,R015,2025-10-16,34,33.1
3466,D0441,R011,2025-09-23,34,34.9
3467,D0441,R016,2026-06-07,34,36.3
3468,D0441,R015,2025-09-29,34,37.1
3469,D0441,R010,2025-10-03,34,35.8
3470,D0442,R014,2025-08-13,23,25.8
3471,D0442,R014,2026-02-26,23,24.5
3472,D0442,R008,2026-06-06,23,28.6
3473,D0442,R009,2026-02-05,23,27.7
3474,D0442,R021,2025-09-21,23,30.1
3475,D0442,R021,2025-12-01,23,29.4
3476,D0442,R021,2025-09-15,23,21.8
3477,D0442,R014,2026-04-24,23,29.5
3478,D0442,R021,2025-11-01,23,30.1
3479,D0442,R008,2025-10-17,23,22.3
3480,D0442,R009,2025-12-23,23,20.7
3481,D0443,R005,2026-03-28,21,27.3
3482,D0443,R003,2026-01-18,21,28.9
3483,D0443,R005,2026-02-07,21,26.9
3484,D0443,R007,2025-07-31,21,28.6
3485,D0443,R003,2025-08-31,21,22.4
3486,D0443,R005,2025-11-15,21,20.8
3487,D0443,R006,2026-02-01,21,23.3
3488,D0444,R021,2026-01-22,67,68.6
3489,D0444,R009,2026-02-26,67,65.2
3490,D0444,R008,2026-02-16,67,71.1
3491,D0444,R021,2025-08-08,67,70.7
3492,D0444,R021,2025-10-14,67,69.4
3493,D0444,R008,2025-11-09,67,73.1
3494,D0444,R021,2026-07-01,67,71.8
3495,D0445,R014,2025-09-09,23,28.0
3496,D0445,R021,2026-06-29,23,28.5
3497,D0445,R021,2026-05-12,23,28.1
3498,D0445,R021,2026-06-29,23,23.5
3499,D0445,R014,2025-08-24,23,26.0
3500,D0446,R025,2026-02-01,96,101.2
3501,D0446,R013,2026-07-15,96,99.1
3502,D0446,R004,2026-05-16,96,99.9
3503,D0446,R004,2026-07-08,96,92.9
3504,D0447,R025,2025-12-21,62,64.7
3505,D0447,R025,2026-01-29,62,62.8
3506,D0447,R012,2025-11-06,62,60.1
3507,D0447,R012,2025-11-06,62,58.6
3508,D0447,R012,2026-04-13,62,70.4
3509,D0447,R012,2026-04-23,62,67.0
3510,D0447,R013,2026-05-31,62,63.7
3511,D0447,R012,2026-05-31,62,64.9
3512,D0447,R013,2026-06-30,62,64.1
3513,D0447,R025,2025-08-29,62,60.4
3514,D0447,R013,2026-01-21,62,65.5
3515,D0448,R003,2025-11-13,59,56.3
3516,D0448,R006,2026-03-09,59,65.4
3517,D0448,R003,2026-07-09,59,64.2
3518,D0448,R005,2025-07-28,59,63.7
3519,D0448,R017,2026-04-15,59,56.8
3520,D0448,R003,2025-08-03,59,64.2
3521,D0448,R007,2025-10-30,59,62.4
3522,D0448,R017,2025-08-06,59,58.9
3523,D0448,R005,2025-08-04,59,64.4
3524,D0448,R007,2026-06-12,59,60.1
3525,D0448,R006,2026-06-02,59,62.6
3526,D0448,R007,2026-03-02,59,64.5
3527,D0448,R005,2025-07-19,59,62.9
3528,D0449,R014,2025-12-09,94,95.5
3529,D0449,R014,2026-02-19,94,98.4
3530,D0449,R009,2026-02-20,94,94.8
3531,D0449,R021,2026-06-10,94,98.6
3532,D0449,R014,2026-05-28,94,94.5
3533,D0449,R014,2026-05-25,94,101.9
3534,D0449,R021,2025-12-16,94,100.0
3535,D0449,R008,2026-01-01,94,92.2
3536,D0449,R021,2026-06-30,94,103.6
3537,D0450,R016,2026-01-22,94,92.9
3538,D0450,R011,2025-08-10,94,100.1
3539,D0450,R015,2025-10-11,94,98.2
3540,D0450,R010,2026-03-04,94,94.9
3541,D0450,R015,2026-02-19,94,102.4
3542,D0451,R004,2025-12-02,66,64.4
3543,D0451,R012,2026-07-09,66,65.9
3544,D0451,R004,2025-10-18,66,65.5
3545,D0451,R004,2026-06-02,66,71.8
3546,D0451,R025,2026-05-16,66,72.9
3547,D0451,R025,2025-12-08,66,70.5
3548,D0451,R004,2026-05-21,66,71.8
3549,D0451,R013,2026-02-09,66,73.1
3550,D0451,R012,2025-08-08,66,71.9
3551,D0452,R013,2026-02-02,27,31.0
3552,D0452,R012,2026-06-05,27,33.1
3553,D0452,R025,2025-07-29,27,33.8
3554,D0452,R013,2026-06-12,27,22.7
3555,D0452,R012,2025-10-13,27,30.3
3556,D0452,R004,2026-01-04,27,26.6
3557,D0452,R025,2026-03-24,27,28.0
3558,D0452,R025,2026-04-21,27,26.7
3559,D0452,R013,2026-03-03,27,28.3
3560,D0453,R011,2026-02-01,13,17.5
3561,D0453,R011,2025-11-05,13,16.1
3562,D0453,R016,2026-06-11,13,11.8
3563,D0453,R010,2025-08-13,13,15.2
3564,D0454,R015,2026-07-10,16,16.4
3565,D0454,R011,2025-10-14,16,18.0
3566,D0454,R015,2026-05-31,16,20.6
3567,D0454,R011,2025-09-06,16,16.9
3568,D0454,R010,2025-10-09,16,18.7
3569,D0454,R015,2025-11-28,16,15.5
3570,D0454,R010,2026-07-14,16,14.1
3571,D0454,R015,2025-11-08,16,21.0
3572,D0454,R010,2025-08-30,16,19.6
3573,D0454,R016,2026-04-12,16,22.5
3574,D0454,R015,2026-02-19,16,17.3
3575,D0454,R016,2025-12-06,16,15.6
3576,D0454,R015,2026-01-19,16,19.3
3577,D0454,R016,2025-09-15,16,22.6
3578,D0455,R021,2026-03-15,5,6.5
3579,D0455,R008,2026-06-04,5,10.5
3580,D0456,R001,2026-01-30,62,64.7
3581,D0456,R019,2026-01-26,62,59.4
3582,D0456,R019,2025-10-03,62,59.8
3583,D0456,R020,2026-03-17,62,67.0
3584,D0456,R022,2026-04-07,62,65.2
3585,D0456,R002,2025-09-22,62,58.3
3586,D0456,R002,2026-05-20,62,64.2
3587,D0457,R008,2026-06-07,5,5.7
3588,D0457,R014,2025-10-13,5,8.2
3589,D0458,R019,2026-04-14,38,38.9
3590,D0458,R001,2025-08-04,38,36.9
3591,D0459,R008,2026-04-07,52,55.6
3592,D0459,R014,2026-02-09,52,52.1
3593,D0459,R021,2026-03-30,52,56.2
3594,D0459,R009,2025-12-15,52,52.4
3595,D0459,R014,2025-10-28,52,57.2
3596,D0459,R021,2025-09-23,52,50.7
3597,D0459,R008,2025-10-15,52,48.7
3598,D0459,R008,2026-03-23,52,54.1
3599,D0459,R009,2026-04-06,52,51.7
3600,D0459,R009,2025-10-28,52,53.0
3601,D0459,R014,2025-09-14,52,51.5
3602,D0459,R021,2025-10-14,52,53.9
3603,D0459,R014,2026-03-07,52,49.3
3604,D0459,R021,2026-06-03,52,57.8
3605,D0460,R007,2026-03-25,93,92.3
3606,D0460,R017,2025-12-30,93,96.2
3607,D0460,R007,2025-12-13,93,99.5
3608,D0461,R011,2026-06-07,5,11.4
3609,D0461,R016,2025-09-18,5,6.5
3610,D0461,R015,2025-10-20,5,13.3
3611,D0461,R011,2026-02-23,5,9.2
3612,D0461,R015,2025-08-05,5,9.9
3613,D0461,R010,2025-08-04,5,3.9
3614,D0461,R011,2025-11-09,5,13.9
3615,D0461,R015,2025-12-17,5,12.8
3616,D0461,R011,2025-10-24,5,11.5
3617,D0461,R015,2025-09-11,5,5.7
3618,D0461,R016,2025-12-09,5,14.1
3619,D0462,R002,2025-10-07,20,17.8
3620,D0462,R020,2026-06-13,20,16.5
3621,D0462,R022,2025-07-21,20,21.3
3622,D0462,R022,2026-01-02,20,26.3
3623,D0462,R001,2025-09-11,20,20.9
3624,D0462,R018,2025-12-11,20,28.5
3625,D0462,R019,2025-09-04,20,20.9
3626,D0462,R019,2025-11-24,20,14.8
3627,D0462,R019,2025-11-25,20,21.3
3628,D0462,R018,2026-01-02,20,24.6
3629,D0462,R001,2026-03-26,20,23.2
3630,D0462,R023,2025-09-11,20,18.6
3631,D0462,R019,2026-07-01,20,22.6
3632,D0463,R018,2026-01-31,65,72.7
3633,D0463,R023,2026-05-19,65,64.1
3634,D0464,R011,2026-05-23,68,67.5
3635,D0464,R010,2025-10-22,68,70.0
3636,D0465,R008,2026-01-28,67,67.6
3637,D0465,R021,2025-11-27,67,69.2
3638,D0465,R008,2025-12-31,67,66.6
3639,D0465,R009,2026-04-23,67,73.5
3640,D0466,R012,2025-12-19,73,74.6
3641,D0466,R012,2025-12-12,73,81.0
3642,D0466,R025,2025-09-29,73,74.3
3643,D0466,R004,2025-11-19,73,76.9
3644,D0466,R004,2025-09-22,73,80.7
3645,D0466,R025,2026-03-09,73,76.6
3646,D0466,R012,2025-08-29,73,84.4
3647,D0466,R012,2026-01-22,73,76.9
3648,D0466,R025,2026-03-03,73,75.2
3649,D0466,R004,2025-08-10,73,73.1
3650,D0467,R009,2025-10-11,26,25.6
3651,D0467,R008,2026-05-21,26,25.2
3652,D0467,R021,2026-02-08,26,29.7
3653,D0467,R021,2025-10-25,26,29.4
3654,D0467,R014,2025-10-27,26,31.7
3655,D0467,R014,2025-09-26,26,29.3
3656,D0467,R008,2025-09-03,26,30.1
3657,D0467,R009,2025-09-07,26,28.2
3658,D0467,R021,2026-04-22,26,24.1
3659,D0467,R021,2026-01-08,26,26.6
3660,D0467,R021,2025-08-07,26,29.1
3661,D0468,R022,2025-09-14,97,97.5
3662,D0468,R019,2026-05-25,97,91.4
3663,D0468,R022,2025-11-19,97,105.6
3664,D0468,R001,2025-08-20,97,105.7
3665,D0468,R002,2025-08-24,97,101.7
3666,D0468,R018,2026-03-10,97,99.8
3667,D0468,R023,2026-04-11,97,101.6
3668,D0468,R022,2026-06-09,97,96.0
3669,D0468,R018,2025-09-30,97,99.8
3670,D0468,R001,2025-10-07,97,100.3
3671,D0468,R002,2025-08-30,97,94.9
3672,D0468,R002,2025-10-27,97,96.2
3673,D0468,R022,2025-11-15,97,99.0
3674,D0469,R003,2026-01-20,71,77.0
3675,D0469,R007,2026-06-16,71,80.6
3676,D0469,R007,2025-09-21,71,77.5
3677,D0469,R007,2025-10-16,71,76.1
3678,D0469,R003,2026-03-23,71,79.7
3679,D0469,R017,2025-08-05,71,70.8
3680,D0469,R006,2025-10-18,71,74.3
3681,D0469,R024,2026-02-10,71,71.5
3682,D0470,R021,2026-01-06,80,85.9
3683,D0470,R014,2025-11-12,80,77.7
3684,D0470,R009,2026-06-29,80,81.4
